dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.1,17,42,16,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.2,34,42,19,0.4523809523809524,0.5588235294117647,2.261904761904762,0.17164179104477612,0.31343283582089554
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.3,51,42,22,0.5238095238095238,0.43137254901960786,1.7460317460317463,0.17094017094017094,0.3162393162393162
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.05,9,42,3,0.07142857142857142,0.3333333333333333,1.4285714285714284,0.24528301886792453,0.018867924528301883
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.2,34,42,6,0.14285714285714285,0.17647058823529413,0.7142857142857142,0.26865671641791045,-0.07462686567164178
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.2,34,42,5,0.11904761904761904,0.14705882352941177,0.5952380952380951,0.27611940298507465,-0.10447761194029859
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.2,34,42,17,0.40476190476190477,0.5,2.0238095238095237,0.1865671641791045,0.25373134328358204
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.3,51,42,20,0.47619047619047616,0.39215686274509803,1.5873015873015872,0.18803418803418803,0.24786324786324787
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.05,9,42,8,0.19047619047619047,0.8888888888888888,3.8095238095238093,0.2138364779874214,0.14465408805031443
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.1,17,42,12,0.2857142857142857,0.7058823529411765,2.8571428571428568,0.1986754966887417,0.20529801324503316
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.2,34,42,17,0.40476190476190477,0.5,2.0238095238095237,0.1865671641791045,0.25373134328358204
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.3,51,42,23,0.5476190476190477,0.45098039215686275,1.8253968253968256,0.1623931623931624,0.3504273504273504
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.1,17,42,12,0.2857142857142857,0.7058823529411765,2.8571428571428568,0.1986754966887417,0.20529801324503316
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.2,34,42,17,0.40476190476190477,0.5,2.0238095238095237,0.1865671641791045,0.25373134328358204
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.3,51,42,21,0.5,0.4117647058823529,1.6666666666666667,0.1794871794871795,0.28205128205128205
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.1,17,42,8,0.19047619047619047,0.47058823529411764,1.9047619047619047,0.2251655629139073,0.09933774834437081
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.2,34,42,19,0.4523809523809524,0.5588235294117647,2.261904761904762,0.17164179104477612,0.31343283582089554
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.3,51,42,21,0.5,0.4117647058823529,1.6666666666666667,0.1794871794871795,0.28205128205128205
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.2,34,42,6,0.14285714285714285,0.17647058823529413,0.7142857142857142,0.26865671641791045,-0.07462686567164178
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.1,17,42,2,0.047619047619047616,0.11764705882352941,0.47619047619047616,0.26490066225165565,-0.0596026490066226
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.2,34,42,3,0.07142857142857142,0.08823529411764706,0.3571428571428571,0.291044776119403,-0.16417910447761197
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.05,9,42,7,0.16666666666666666,0.7777777777777778,3.333333333333333,0.22012578616352202,0.11949685534591192
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.1,17,42,13,0.30952380952380953,0.7647058823529411,3.0952380952380953,0.19205298013245034,0.23178807947019864
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.2,34,42,20,0.47619047619047616,0.5882352941176471,2.3809523809523805,0.16417910447761194,0.34328358208955223
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,168,0.3,51,42,21,0.5,0.4117647058823529,1.6666666666666667,0.1794871794871795,0.28205128205128205
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.1,17,42,8,0.19047619047619047,0.47058823529411764,1.9047619047619047,0.2251655629139073,0.09933774834437081
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,168,0.3,51,42,14,0.3333333333333333,0.27450980392156865,1.1111111111111112,0.23931623931623933,0.042735042735042694
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.2,34,42,1,0.023809523809523808,0.029411764705882353,0.11904761904761904,0.30597014925373134,-0.22388059701492535
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,168,0.3,51,42,1,0.023809523809523808,0.0196078431372549,0.07936507936507936,0.3504273504273504,-0.4017094017094016
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,42,7,0.16666666666666666,0.7777777777777778,3.333333333333333,0.22012578616352202,0.11949685534591192
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,42,13,0.30952380952380953,0.7647058823529411,3.0952380952380953,0.19205298013245034,0.23178807947019864
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,42,18,0.42857142857142855,0.5294117647058824,2.142857142857143,0.1791044776119403,0.28358208955223885
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,42,20,0.47619047619047616,0.39215686274509803,1.5873015873015872,0.18803418803418803,0.24786324786324787
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,42,8,0.19047619047619047,0.47058823529411764,1.9047619047619047,0.2251655629139073,0.09933774834437081
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,42,1,0.023809523809523808,0.029411764705882353,0.11904761904761904,0.30597014925373134,-0.22388059701492535
monuseg,prototype_seed123,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,42,2,0.047619047619047616,0.0392156862745098,0.15873015873015872,0.3418803418803419,-0.36752136752136755
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.2,34,42,15,0.35714285714285715,0.4411764705882353,1.7857142857142856,0.20149253731343283,0.19402985074626866
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,168,0.3,51,42,18,0.42857142857142855,0.35294117647058826,1.4285714285714286,0.20512820512820512,0.17948717948717952
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.1,17,42,5,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.2,34,42,3,0.07142857142857142,0.08823529411764706,0.3571428571428571,0.291044776119403,-0.16417910447761197
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,168,0.3,51,42,4,0.09523809523809523,0.0784313725490196,0.31746031746031744,0.3247863247863248,-0.2991452991452992
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.05,9,42,3,0.07142857142857142,0.3333333333333333,1.4285714285714284,0.24528301886792453,0.018867924528301883
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.1,17,42,6,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.2,34,42,12,0.2857142857142857,0.35294117647058826,1.4285714285714284,0.22388059701492538,0.10447761194029848
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,168,0.3,51,42,19,0.4523809523809524,0.37254901960784315,1.507936507936508,0.19658119658119658,0.2136752136752137
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.1,17,42,1,0.023809523809523808,0.058823529411764705,0.23809523809523808,0.271523178807947,-0.08609271523178808
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.2,34,42,4,0.09523809523809523,0.11764705882352941,0.47619047619047616,0.2835820895522388,-0.13432835820895517
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,168,0.3,51,42,8,0.19047619047619047,0.1568627450980392,0.6349206349206349,0.2905982905982906,-0.16239316239316248
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.05,9,42,2,0.047619047619047616,0.2222222222222222,0.9523809523809523,0.25157232704402516,-0.0062893081761006275
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.2,34,42,7,0.16666666666666666,0.20588235294117646,0.8333333333333333,0.26119402985074625,-0.04477611940298498
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,168,0.3,51,42,14,0.3333333333333333,0.27450980392156865,1.1111111111111112,0.23931623931623933,0.042735042735042694
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.05,9,42,3,0.07142857142857142,0.3333333333333333,1.4285714285714284,0.24528301886792453,0.018867924528301883
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.1,17,42,4,0.09523809523809523,0.23529411764705882,0.9523809523809523,0.25165562913907286,-0.0066225165562914245
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.1,17,42,6,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.05,9,42,1,0.023809523809523808,0.1111111111111111,0.47619047619047616,0.2578616352201258,-0.03144654088050314
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.05,9,42,5,0.11904761904761904,0.5555555555555556,2.3809523809523805,0.23270440251572327,0.0691823899371069
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.1,17,42,6,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
monuseg,prototype_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.2,34,42,9,0.21428571428571427,0.2647058823529412,1.0714285714285714,0.2462686567164179,0.014925373134328401
